####################	
#Suspended sediment concentration at Avisio River, Masi di Cavalese
#Avisio dam flushing 2024	
#Tulio Soto Parra, David Farò, Guido Zolezzi	
###################	
#VARIABLE NAMES	
#datetime_________date-time in yyyy/mm/dd hh:mm:ss	
#ssc_________suspended sediment concentration in mg/l	
#q_________water discharge in m3/s
###################	
datetime,ssc,q
2024-05-28 12:15:00,2635.1,21.59
2024-05-28 12:30:00,2611.4,21.59
2024-05-28 12:45:00,2554.95,21.59
2024-05-28 13:00:00,2483.75,20.35
2024-05-28 13:15:00,2835.02,20.35
2024-05-28 13:30:00,2758.15,20.35
2024-05-28 13:45:00,2616.51,20.35
2024-05-28 14:00:00,2599.03,20.35
2024-05-28 14:15:00,2610.19,21.59
2024-05-28 14:30:00,2547.02,20.35
2024-05-28 14:45:00,2789.04,20.35
2024-05-28 15:00:00,3316.23,21.59
2024-05-28 15:15:00,3443.33,20.35
2024-05-28 15:30:00,3291.73,21.59
2024-05-28 15:45:00,3211.96,21.59
2024-05-28 16:00:00,3030.46,20.35
2024-05-28 16:15:00,2948.43,21.59
2024-05-28 16:30:00,2870.54,21.59
2024-05-28 16:45:00,2892.47,21.59
2024-05-28 17:00:00,2747.8,20.35
2024-05-28 17:15:00,2538.21,21.59
2024-05-28 17:30:00,2427.0,21.59
2024-05-28 17:45:00,2400.97,21.59
2024-05-28 18:00:00,2491.45,21.59
2024-05-28 18:15:00,2528.84,21.59
2024-05-28 18:30:00,2527.7,22.86
2024-05-28 18:45:00,2523.58,21.59
2024-05-28 19:00:00,2465.97,22.86
2024-05-28 19:15:00,2334.21,22.86
2024-05-28 19:30:00,2304.97,20.35
2024-05-28 19:45:00,2268.41,22.86
2024-05-28 20:00:00,2138.16,22.86
2024-05-28 20:15:00,2045.26,22.86
2024-05-28 20:30:00,2072.41,22.86
2024-05-28 20:45:00,2144.92,22.86
2024-05-28 21:00:00,2159.21,26.92
2024-05-28 21:15:00,2275.69,25.53
2024-05-28 21:30:00,2591.1,25.53
2024-05-28 21:45:00,2664.84,24.18
2024-05-28 22:00:00,2576.37,25.53
2024-05-28 22:15:00,2466.49,24.18
2024-05-28 22:30:00,2573.77,25.53
2024-05-28 22:45:00,2704.18,25.53
2024-05-28 23:00:00,2751.16,26.92
2024-05-28 23:15:00,2692.19,25.53
2024-05-28 23:30:00,2679.1,25.53
2024-05-28 23:45:00,2615.78,25.53
2024-05-29 00:00:00,2555.64,25.53
2024-05-29 00:15:00,2663.71,25.53
2024-05-29 00:30:00,2797.88,26.92
2024-05-29 00:45:00,2621.45,26.92
2024-05-29 01:00:00,2549.72,25.53
2024-05-29 01:15:00,2578.81,26.92
2024-05-29 01:30:00,2603.85,26.92
2024-05-29 01:45:00,2621.01,26.92
2024-05-29 02:00:00,2488.07,26.92
2024-05-29 02:15:00,2426.25,25.53
2024-05-29 02:30:00,2360.46,25.53
2024-05-29 02:45:00,2278.87,26.92
2024-05-29 03:00:00,2143.16,25.53
2024-05-29 03:15:00,2019.75,25.53
2024-05-29 03:30:00,2023.93,25.53
2024-05-29 03:45:00,2071.36,25.53
2024-05-29 04:00:00,2012.92,25.53
2024-05-29 04:15:00,2024.58,24.18
2024-05-29 04:30:00,2131.16,25.53
2024-05-29 04:45:00,2211.81,24.18
2024-05-29 05:00:00,2289.29,24.18
2024-05-29 05:15:00,2318.06,25.53
2024-05-29 05:30:00,2345.17,24.18
2024-05-29 05:45:00,2480.46,24.18
2024-05-29 06:00:00,2734.1,24.18
2024-05-29 06:15:00,2709.84,25.53
2024-05-29 06:30:00,2417.86,25.53
2024-05-29 06:45:00,2342.57,25.53
2024-05-29 07:00:00,2304.97,26.92
2024-05-29 07:15:00,2280.69,25.53
2024-05-29 07:30:00,2321.36,24.18
2024-05-29 07:45:00,2348.32,24.18
2024-05-29 08:00:00,2410.73,22.86
2024-05-29 08:15:00,2308.73,22.86
2024-05-29 08:30:00,2235.74,22.86
2024-05-29 08:45:00,2350.44,24.18
2024-05-29 09:00:00,2477.94,22.86
2024-05-29 09:15:00,2555.54,22.86
2024-05-29 09:30:00,2649.18,22.86
2024-05-29 09:45:00,2670.04,21.59
2024-05-29 10:00:00,2683.5,21.59
2024-05-29 10:15:00,2595.4,21.59
2024-05-29 10:30:00,2419.25,19.15
2024-05-29 10:45:00,2375.1,19.15
2024-05-29 11:00:00,2393.42,20.35
2024-05-29 11:15:00,2398.93,19.15
2024-05-29 11:30:00,2295.98,17.99
2024-05-29 11:45:00,2184.82,17.99
2024-05-29 12:00:00,2087.8,17.99
2024-05-29 12:15:00,2114.8,19.15
2024-05-29 12:30:00,2207.63,19.15
2024-05-29 12:45:00,2305.08,16.86
2024-05-29 13:00:00,2360.84,16.86
2024-05-29 13:15:00,2495.8,20.35
2024-05-29 13:30:00,3075.66,17.99
2024-05-29 13:45:00,3007.74,17.99
2024-05-29 14:00:00,2795.56,17.99
2024-05-29 14:15:00,2723.67,17.99
2024-05-29 14:30:00,2655.37,17.99
2024-05-29 14:45:00,2714.38,17.99
2024-05-29 15:00:00,2737.59,17.99
2024-05-29 15:15:00,2697.2,17.99
2024-05-29 15:30:00,2702.05,19.15
2024-05-29 15:45:00,2576.84,19.15
2024-05-29 16:00:00,2464.49,19.15
2024-05-29 16:15:00,2490.14,19.15
2024-05-29 16:30:00,2503.09,21.59
2024-05-29 16:45:00,2714.88,22.86
2024-05-29 17:00:00,2777.82,21.59
2024-05-29 17:15:00,2715.76,21.59
2024-05-29 17:30:00,2798.59,24.18
2024-05-29 17:45:00,2929.38,24.18
2024-05-29 18:00:00,3027.57,22.86
2024-05-29 18:15:00,2940.66,22.86
2024-05-29 18:30:00,2834.53,22.86
2024-05-29 18:45:00,2819.14,24.18
2024-05-29 19:00:00,2899.28,24.18
2024-05-29 19:15:00,3127.64,24.18
2024-05-29 19:30:00,3166.22,25.53
2024-05-29 19:45:00,2885.35,22.86
2024-05-29 20:00:00,2759.15,24.18
2024-05-29 20:15:00,2683.96,25.53
2024-05-29 20:30:00,2711.13,24.18
2024-05-29 20:45:00,2677.68,26.92
2024-05-29 21:00:00,2727.01,25.53
2024-05-29 21:15:00,2737.97,26.92
2024-05-29 21:30:00,2760.18,25.53
2024-05-29 21:45:00,2838.93,25.53
2024-05-29 22:00:00,2918.35,26.92
2024-05-29 22:15:00,2705.15,26.92
2024-05-29 22:30:00,2608.83,26.92
2024-05-29 22:45:00,2610.34,26.92
2024-05-29 23:00:00,2666.47,25.53
2024-05-29 23:15:00,2655.33,25.53
2024-05-29 23:30:00,2564.82,26.92
2024-05-29 23:45:00,2537.14,26.92
2024-05-30 00:00:00,2496.54,26.92
2024-05-30 00:15:00,2511.56,25.53
2024-05-30 00:30:00,2512.17,26.92
2024-05-30 00:45:00,2457.58,26.92
2024-05-30 01:00:00,2430.86,26.92
2024-05-30 01:15:00,2385.02,26.92
2024-05-30 01:30:00,2340.46,25.53
2024-05-30 01:45:00,2366.75,24.18
2024-05-30 02:00:00,2502.76,26.92
2024-05-30 02:15:00,2641.88,25.53
2024-05-30 02:30:00,2625.13,25.53
2024-05-30 02:45:00,2578.16,25.53
2024-05-30 03:00:00,2555.16,25.53
2024-05-30 03:15:00,2707.54,25.53
2024-05-30 03:30:00,2820.01,24.18
2024-05-30 03:45:00,2860.53,24.18
2024-05-30 04:00:00,2744.05,25.53
2024-05-30 04:15:00,2700.84,25.53
2024-05-30 04:30:00,2722.29,25.53
2024-05-30 04:45:00,2575.48,26.92
2024-05-30 05:00:00,2554.81,25.53
2024-05-30 05:15:00,2609.69,25.53
2024-05-30 05:30:00,2570.52,25.53
2024-05-30 05:45:00,2546.41,24.18
2024-05-30 06:00:00,2551.75,25.53
2024-05-30 06:15:00,2733.38,24.18
2024-05-30 06:30:00,2831.57,24.18
2024-05-30 06:45:00,2888.94,25.53
2024-05-30 07:00:00,2895.46,24.18
2024-05-30 07:15:00,2863.41,25.53
2024-05-30 07:30:00,2795.16,25.53
2024-05-30 07:45:00,2871.33,24.18
2024-05-30 08:00:00,2812.29,24.18
2024-05-30 08:15:00,2738.9,24.18
2024-05-30 08:30:00,2742.19,24.18
2024-05-30 08:45:00,2713.18,24.18
2024-05-30 09:00:00,2569.64,24.18
2024-05-30 09:15:00,2764.38,24.18
2024-05-30 09:30:00,2918.56,25.53
2024-05-30 09:45:00,2928.13,25.53
2024-05-30 10:00:00,2720.89,24.18
2024-05-30 10:15:00,2646.62,22.86
2024-05-30 10:30:00,2563.95,24.18
2024-05-30 10:45:00,2732.01,25.53
2024-05-30 11:00:00,2727.06,25.53
2024-05-30 11:15:00,2722.31,25.53
2024-05-30 11:30:00,2849.11,26.92
2024-05-30 11:45:00,2967.47,25.53
2024-05-30 12:00:00,3128.6,24.18
2024-05-30 12:15:00,3220.37,25.53
2024-05-30 12:30:00,3153.02,24.18
2024-05-30 12:45:00,3108.24,24.18
2024-05-30 13:00:00,3112.66,24.18
2024-05-30 13:15:00,2923.3,24.18
2024-05-30 13:30:00,2840.53,24.18
2024-05-30 13:45:00,2716.1,25.53
2024-05-30 14:00:00,2646.57,24.18
2024-05-30 14:15:00,2776.32,24.18
2024-05-30 14:30:00,3087.88,24.18
2024-05-30 14:45:00,3085.34,22.86
2024-05-30 15:00:00,2984.64,22.86
2024-05-30 15:15:00,2808.25,22.86
2024-05-30 15:30:00,2702.06,24.18
2024-05-30 15:45:00,2648.0,22.86
2024-05-30 16:00:00,2813.9,22.86
2024-05-30 16:15:00,3012.08,22.86
2024-05-30 16:30:00,2769.57,24.18
2024-05-30 16:45:00,2436.17,24.18
2024-05-30 17:00:00,2384.89,22.86
2024-05-30 17:15:00,2455.64,24.18
2024-05-30 17:30:00,2522.93,25.53
2024-05-30 17:45:00,2567.44,24.18
2024-05-30 18:00:00,2560.98,25.53
2024-05-30 18:15:00,2503.94,24.18
2024-05-30 18:30:00,2577.12,25.53
2024-05-30 18:45:00,2719.29,25.53
2024-05-30 19:00:00,2817.69,26.92
2024-05-30 19:15:00,2930.64,26.92
2024-05-30 19:30:00,3069.65,25.53
2024-05-30 19:45:00,3091.95,25.53
2024-05-30 20:00:00,3233.35,26.92
2024-05-30 20:15:00,3339.77,25.53
2024-05-30 20:30:00,3084.62,28.34
2024-05-30 20:45:00,2771.21,26.92
2024-05-30 21:00:00,2682.41,28.34
2024-05-30 21:15:00,2576.3,28.34
2024-05-30 21:30:00,2453.31,29.81
2024-05-30 21:45:00,2355.12,29.81
2024-05-30 22:00:00,2386.97,31.31
2024-05-30 22:15:00,2540.35,29.81
2024-05-30 22:30:00,2509.63,31.31
2024-05-30 22:45:00,2500.3,29.81
2024-05-30 23:00:00,2594.77,29.81
2024-05-30 23:15:00,2546.11,29.81
2024-05-30 23:30:00,2457.51,31.31
2024-05-30 23:45:00,2494.24,32.85
2024-05-31 00:00:00,2336.8,32.85
2024-05-31 00:15:00,2267.33,34.43
2024-05-31 00:30:00,2267.86,32.85
2024-05-31 00:45:00,2326.12,34.43
2024-05-31 01:00:00,2493.54,32.85
2024-05-31 01:15:00,2546.56,36.05
2024-05-31 01:30:00,2406.7,36.05
2024-05-31 01:45:00,2370.3,37.71
2024-05-31 02:00:00,2391.4,37.71
2024-05-31 02:15:00,2398.24,37.71
2024-05-31 02:30:00,2502.67,39.4
2024-05-31 02:45:00,2767.88,37.71
2024-05-31 03:00:00,2715.62,39.4
2024-05-31 03:15:00,2691.42,37.71
2024-05-31 03:30:00,2996.04,39.4
2024-05-31 03:45:00,3205.71,39.4
2024-05-31 04:00:00,3119.16,39.4
2024-05-31 04:15:00,3020.07,39.4
2024-05-31 04:30:00,3148.76,41.14
2024-05-31 04:45:00,3810.43,41.14
2024-05-31 05:00:00,3798.28,41.14
2024-05-31 05:15:00,3071.17,42.91
2024-05-31 05:30:00,2589.89,41.14
2024-05-31 05:45:00,2293.85,39.4
2024-05-31 06:00:00,2113.17,41.14
2024-05-31 06:15:00,2091.98,41.14
2024-05-31 06:30:00,1992.96,39.4
2024-05-31 06:45:00,1983.9,39.4
2024-05-31 07:00:00,2000.15,37.71
2024-05-31 07:15:00,2088.3,39.4
2024-05-31 07:30:00,2415.34,39.4
2024-05-31 07:45:00,2681.17,39.4
2024-05-31 08:00:00,2621.03,37.71
2024-05-31 08:15:00,2710.39,39.4
2024-05-31 08:30:00,2504.02,39.4
2024-05-31 08:45:00,2377.17,39.4
2024-05-31 09:00:00,2367.75,39.4
2024-05-31 09:15:00,2262.45,41.14
2024-05-31 09:30:00,2167.19,44.72
2024-05-31 09:45:00,2124.33,42.91
2024-05-31 10:00:00,2138.54,41.14
2024-05-31 10:15:00,2139.38,48.46
2024-05-31 10:30:00,2154.6,44.72
2024-05-31 10:45:00,2004.77,48.46
2024-05-31 11:00:00,2031.1,46.57
2024-05-31 11:15:00,2126.68,46.57
2024-05-31 11:30:00,2165.98,48.46
2024-05-31 11:45:00,2228.09,48.46
2024-05-31 12:00:00,2173.37,52.35
2024-05-31 12:15:00,2324.59,48.46
2024-05-31 12:30:00,2282.84,48.46
2024-05-31 12:45:00,2378.77,50.38
2024-05-31 13:00:00,2657.6,48.46
2024-05-31 13:15:00,2497.02,50.38
2024-05-31 13:30:00,2421.11,48.46
2024-05-31 13:45:00,2586.78,50.38
2024-05-31 14:00:00,2556.47,46.57
2024-05-31 14:15:00,2591.38,48.46
2024-05-31 14:30:00,2694.76,50.38
2024-05-31 14:45:00,2663.53,50.38
2024-05-31 15:00:00,2535.89,52.35
2024-05-31 15:15:00,2408.88,54.35
2024-05-31 15:30:00,2387.41,52.35
2024-05-31 15:45:00,2427.95,48.46
2024-05-31 16:00:00,2551.17,48.46
2024-05-31 16:15:00,2644.29,48.46
2024-05-31 16:30:00,2528.41,50.38
2024-05-31 16:45:00,2469.54,50.38
2024-05-31 17:00:00,2424.47,50.38
2024-05-31 17:15:00,2447.59,48.46
2024-05-31 17:30:00,2649.59,48.46
2024-05-31 17:45:00,2790.08,48.46
2024-05-31 18:00:00,2851.35,48.46
2024-05-31 18:15:00,2595.96,48.46
2024-05-31 18:30:00,2585.88,48.46
2024-05-31 18:45:00,2535.8,50.38
2024-05-31 19:00:00,2468.36,50.38
2024-05-31 19:15:00,2520.56,52.35
2024-05-31 19:30:00,2515.05,48.46
2024-05-31 19:45:00,2386.3,50.38
2024-05-31 20:00:00,2186.86,50.38
2024-05-31 20:15:00,2062.56,50.38
2024-05-31 20:30:00,1990.66,50.38
2024-05-31 20:45:00,1960.46,48.46
2024-05-31 21:00:00,1859.44,46.57
2024-05-31 21:15:00,2126.1,48.46
2024-05-31 21:30:00,2482.57,46.57
2024-05-31 21:45:00,2402.94,48.46
2024-05-31 22:00:00,2629.33,48.46
2024-05-31 22:15:00,2767.96,48.46
2024-05-31 22:30:00,2553.87,46.57
2024-05-31 22:45:00,2670.25,46.57
2024-05-31 23:00:00,2753.78,44.72
2024-05-31 23:15:00,2747.81,46.57
2024-05-31 23:30:00,2666.67,44.72
2024-05-31 23:45:00,2785.5,46.57
2024-06-01 00:00:00,3236.19,48.46
2024-06-01 00:15:00,3093.7,46.57
2024-06-01 00:30:00,2916.69,50.38
2024-06-01 00:45:00,2673.62,46.57
2024-06-01 01:00:00,2555.44,44.72
2024-06-01 01:15:00,2537.46,46.57
2024-06-01 01:30:00,2434.17,46.57
2024-06-01 01:45:00,2377.46,44.72
2024-06-01 02:00:00,2371.75,42.91
2024-06-01 02:15:00,2265.83,44.72
2024-06-01 02:30:00,2228.83,44.72
2024-06-01 02:45:00,2370.51,44.72
2024-06-01 03:00:00,2178.83,42.91
2024-06-01 03:15:00,2138.46,44.72
2024-06-01 03:30:00,2104.27,41.14
2024-06-01 03:45:00,2216.58,42.91
2024-06-01 04:00:00,2481.29,41.14
2024-06-01 04:15:00,2369.65,41.14
2024-06-01 04:30:00,2327.14,42.91
2024-06-01 04:45:00,2479.68,44.72
2024-06-01 05:00:00,2529.22,41.14
2024-06-01 05:15:00,2590.55,39.4
2024-06-01 05:30:00,2836.23,41.14
2024-06-01 05:45:00,2964.21,41.14
2024-06-01 06:00:00,2741.87,39.4
2024-06-01 06:15:00,2601.73,39.4
2024-06-01 06:30:00,2642.92,39.4
2024-06-01 06:45:00,2552.95,37.71
2024-06-01 07:00:00,2531.58,39.4
2024-06-01 07:15:00,2416.58,37.71
2024-06-01 07:30:00,2356.47,42.91
2024-06-01 07:45:00,2395.49,39.4
2024-06-01 08:00:00,2663.35,37.71
2024-06-01 08:15:00,2789.67,37.71
2024-06-01 08:30:00,2903.33,37.71
2024-06-01 08:45:00,2756.1,36.05
2024-06-01 09:00:00,2653.85,37.71
2024-06-01 09:15:00,2904.86,36.05
2024-06-01 09:30:00,2914.03,36.05
2024-06-01 09:45:00,2677.57,34.43
2024-06-01 10:00:00,2650.63,34.43
2024-06-01 10:15:00,2603.08,34.43
2024-06-01 10:30:00,2718.26,32.85
2024-06-01 10:45:00,2762.63,32.85
2024-06-01 11:00:00,2675.37,32.85
2024-06-01 11:15:00,2552.86,29.81
2024-06-01 11:30:00,2440.35,31.31
2024-06-01 11:45:00,2391.78,31.31
2024-06-01 12:00:00,2375.7,29.81
2024-06-01 12:15:00,2496.75,32.85
2024-06-01 12:30:00,2526.79,31.31
2024-06-01 12:45:00,2484.93,31.31
2024-06-01 13:00:00,2506.34,32.85
2024-06-01 13:15:00,2633.39,29.81
2024-06-01 13:30:00,2722.53,31.31
2024-06-01 13:45:00,2879.0,31.31
2024-06-01 14:00:00,2901.43,29.81
2024-06-01 14:15:00,2671.69,28.34
2024-06-01 14:30:00,2563.77,29.81
2024-06-01 14:45:00,2489.43,29.81
2024-06-01 15:00:00,2431.43,28.34
2024-06-01 15:15:00,2371.13,28.34
2024-06-01 15:30:00,2295.96,28.34
2024-06-01 15:45:00,2281.74,29.81
2024-06-01 16:00:00,2308.93,29.81
2024-06-01 16:15:00,2401.53,29.81
2024-06-01 16:30:00,2513.78,31.31
2024-06-01 16:45:00,2249.94,29.81
2024-06-01 17:00:00,2468.78,29.81
2024-06-01 17:15:00,2612.18,29.81
2024-06-01 17:30:00,2543.5,31.31
2024-06-01 17:45:00,2500.22,31.31
2024-06-01 18:00:00,2529.05,31.31
2024-06-01 18:15:00,2529.53,29.81
2024-06-01 18:30:00,2678.21,29.81
2024-06-01 18:45:00,2814.5,29.81
2024-06-01 19:00:00,2576.77,31.31
2024-06-01 19:15:00,2563.56,32.85
2024-06-01 19:30:00,2538.36,31.31
2024-06-01 19:45:00,2436.55,32.85
2024-06-01 20:00:00,2435.33,32.85
2024-06-01 20:15:00,2575.55,28.34
2024-06-01 20:30:00,2606.42,31.31
2024-06-01 20:45:00,2459.63,31.31
2024-06-01 21:00:00,2463.67,32.85
2024-06-01 21:15:00,2290.72,29.81
2024-06-01 21:30:00,2164.42,32.85
2024-06-01 21:45:00,2179.45,32.85
2024-06-01 22:00:00,2181.36,34.43
2024-06-01 22:15:00,2286.41,32.85
2024-06-01 22:30:00,2448.19,32.85
2024-06-01 22:45:00,2281.94,31.31
2024-06-01 23:00:00,2055.12,32.85
2024-06-01 23:15:00,2028.91,32.85
2024-06-01 23:30:00,1941.26,32.85
2024-06-01 23:45:00,1905.43,32.85
2024-06-02 00:00:00,1933.96,31.31
2024-06-02 00:15:00,2001.74,32.85
2024-06-02 00:30:00,1964.06,31.31
2024-06-02 00:45:00,1971.86,34.43
2024-06-02 01:00:00,2329.98,32.85
2024-06-02 01:15:00,2721.52,32.85
2024-06-02 01:30:00,2398.0,32.85
2024-06-02 01:45:00,2204.19,32.85
2024-06-02 02:00:00,2322.98,34.43
2024-06-02 02:15:00,2260.24,34.43
2024-06-02 02:30:00,2117.6,34.43
2024-06-02 02:45:00,2202.58,34.43
2024-06-02 03:00:00,2164.47,34.43
2024-06-02 03:15:00,2108.36,34.43
2024-06-02 03:30:00,2080.82,34.43
2024-06-02 03:45:00,2043.15,32.85
2024-06-02 04:00:00,2076.06,34.43
2024-06-02 04:15:00,2061.83,36.05
2024-06-02 04:30:00,2055.85,36.05
2024-06-02 04:45:00,2237.72,34.43
2024-06-02 05:00:00,2244.52,36.05
2024-06-02 05:15:00,2168.69,32.85
2024-06-02 05:30:00,2173.09,34.43
2024-06-02 05:45:00,2027.27,32.85
2024-06-02 06:00:00,1980.93,34.43
2024-06-02 06:15:00,1942.33,31.31
2024-06-02 06:30:00,1905.32,31.31
2024-06-02 06:45:00,1964.23,26.92
2024-06-02 07:00:00,1964.8,28.34
2024-06-02 07:15:00,2000.31,32.85
2024-06-02 07:30:00,2055.77,32.85
2024-06-02 07:45:00,2063.56,31.31
2024-06-02 08:00:00,2135.51,32.85
2024-06-02 08:15:00,2357.08,34.43
2024-06-02 08:30:00,2484.1,32.85
2024-06-02 08:45:00,2631.67,32.85
2024-06-02 09:00:00,2697.85,31.31
2024-06-02 09:15:00,2781.11,31.31
2024-06-02 09:30:00,2694.74,24.18
2024-06-02 09:45:00,2798.26,28.34
2024-06-02 10:00:00,2923.26,31.31
2024-06-02 10:15:00,3207.16,32.85
2024-06-02 10:30:00,3072.27,26.92
2024-06-02 10:45:00,2608.91,26.92
2024-06-02 11:00:00,2585.14,25.53
2024-06-02 11:15:00,2898.39,25.53
2024-06-02 11:30:00,3030.46,26.92
2024-06-02 11:45:00,3039.71,25.53
2024-06-02 12:00:00,3046.52,26.92
2024-06-02 12:15:00,2822.21,25.53
2024-06-02 12:30:00,2359.82,25.53
2024-06-02 12:45:00,2884.57,24.18
2024-06-02 13:00:00,3273.9,25.53
2024-06-02 13:15:00,3039.37,25.53
2024-06-02 13:30:00,3061.54,25.53
2024-06-02 13:45:00,3179.19,28.34
2024-06-02 14:00:00,2772.62,28.34
2024-06-02 14:15:00,3458.35,26.92
2024-06-02 14:30:00,3485.93,28.34
2024-06-02 14:45:00,3323.57,26.92
2024-06-02 15:00:00,3423.85,26.92
2024-06-02 15:15:00,3314.29,28.34
2024-06-02 15:30:00,3164.95,31.31
2024-06-02 15:45:00,3020.67,28.34
2024-06-02 16:00:00,3113.97,28.34
2024-06-02 16:15:00,3223.06,28.34
2024-06-02 16:30:00,3117.97,28.34
2024-06-02 16:45:00,3023.72,28.34
2024-06-02 17:00:00,2349.31,26.92
2024-06-02 17:15:00,3186.4,26.92
2024-06-02 17:30:00,3091.16,29.81
2024-06-02 17:45:00,3108.1,31.31
2024-06-02 18:00:00,3136.04,29.81
2024-06-02 18:15:00,3174.46,29.81
2024-06-02 18:30:00,3202.04,28.34
2024-06-02 18:45:00,3098.86,29.81
2024-06-02 19:00:00,3118.86,26.92
2024-06-02 19:15:00,3440.43,29.81
2024-06-02 19:30:00,4007.73,29.81
2024-06-02 19:45:00,3930.64,29.81
2024-06-02 20:00:00,3735.95,29.81
2024-06-02 20:15:00,4027.46,29.81
2024-06-02 20:30:00,3580.55,26.92
2024-06-02 20:45:00,3025.09,28.34
2024-06-02 21:00:00,2744.32,29.81
2024-06-02 21:15:00,2534.58,28.34
2024-06-02 21:30:00,2427.32,29.81
2024-06-02 21:45:00,2516.38,29.81
2024-06-02 22:00:00,2845.23,29.81
2024-06-02 22:15:00,2824.16,28.34
2024-06-02 22:30:00,2674.13,28.34
2024-06-02 22:45:00,2805.69,29.81
2024-06-02 23:00:00,2760.92,29.81
2024-06-02 23:15:00,2561.36,31.31
2024-06-02 23:30:00,2313.31,31.31
2024-06-02 23:45:00,2227.39,29.81
2024-06-03 00:00:00,2215.14,31.31
2024-06-03 00:15:00,2266.08,29.81
2024-06-03 00:30:00,2215.56,31.31
2024-06-03 00:45:00,2162.65,29.81
2024-06-03 01:00:00,2268.58,31.31
2024-06-03 01:15:00,2339.26,31.31
2024-06-03 01:30:00,2248.27,31.31
2024-06-03 01:45:00,2256.59,31.31
2024-06-03 02:00:00,2311.78,31.31
2024-06-03 02:15:00,2299.02,32.85
2024-06-03 02:30:00,2340.7,34.43
2024-06-03 02:45:00,2389.97,34.43
2024-06-03 03:00:00,2441.55,34.43
2024-06-03 03:15:00,2594.83,32.85
2024-06-03 03:30:00,2518.92,32.85
2024-06-03 03:45:00,2668.09,34.43
2024-06-03 04:00:00,2912.5,34.43
2024-06-03 04:15:00,2530.5,32.85
2024-06-03 04:30:00,2534.93,31.31
2024-06-03 04:45:00,2844.36,32.85
2024-06-03 05:00:00,2728.96,34.43
2024-06-03 05:15:00,2670.54,32.85
2024-06-03 05:30:00,2703.35,32.85
2024-06-03 05:45:00,2642.55,31.31
2024-06-03 06:00:00,2507.43,31.31
2024-06-03 06:15:00,2483.64,29.81
2024-06-03 06:30:00,2684.66,29.81
2024-06-03 06:45:00,2533.31,31.31
2024-06-03 07:00:00,2220.87,32.85
2024-06-03 07:15:00,2077.25,31.31
2024-06-03 07:30:00,1968.36,31.31
2024-06-03 07:45:00,1922.19,29.81
2024-06-03 08:00:00,2035.02,29.81
2024-06-03 08:15:00,2100.69,31.31
2024-06-03 08:30:00,2049.26,28.34
2024-06-03 08:45:00,2013.33,25.53
2024-06-03 09:00:00,1992.65,28.34
2024-06-03 09:15:00,2044.25,28.34
2024-06-03 09:30:00,2083.55,29.81
2024-06-03 09:45:00,2238.98,29.81
2024-06-03 10:00:00,2494.52,31.31
2024-06-03 10:15:00,2617.2,28.34
2024-06-03 10:30:00,2748.84,28.34
2024-06-03 10:45:00,2668.96,29.81
2024-06-03 11:00:00,2656.91,29.81
2024-06-03 11:15:00,2503.94,28.34
2024-06-03 11:30:00,2693.66,28.34
2024-06-03 11:45:00,3018.87,29.81
2024-06-03 12:00:00,3073.9,25.53
2024-06-03 12:15:00,3058.45,29.81
2024-06-03 12:30:00,3035.75,28.34
2024-06-03 12:45:00,3096.55,28.34
2024-06-03 13:00:00,3172.51,28.34
2024-06-03 13:15:00,3037.3,28.34
2024-06-03 13:30:00,2977.48,26.92
2024-06-03 13:45:00,2991.87,28.34
2024-06-03 14:00:00,2967.48,26.92
2024-06-03 14:15:00,2908.98,29.81
2024-06-03 14:30:00,3054.47,26.92
2024-06-03 14:45:00,3015.48,26.92
2024-06-03 15:00:00,2673.98,28.34
2024-06-03 15:15:00,2461.52,29.81
2024-06-03 15:30:00,2614.93,26.92
2024-06-03 15:45:00,2896.12,28.34
2024-06-03 16:00:00,2906.6,28.34
2024-06-03 16:15:00,3458.19,26.92
2024-06-03 16:30:00,3615.46,28.34
2024-06-03 16:45:00,3171.55,26.92
2024-06-03 17:00:00,2878.27,28.34
2024-06-03 17:15:00,2731.87,28.34
2024-06-03 17:30:00,2681.06,29.81
2024-06-03 17:45:00,2832.46,31.31
2024-06-03 18:00:00,3017.4,29.81
2024-06-03 18:15:00,3009.02,28.34
2024-06-03 18:30:00,3142.02,29.81
2024-06-03 18:45:00,2789.52,31.31
2024-06-03 19:00:00,2697.17,29.81
2024-06-03 19:15:00,2720.85,31.31
2024-06-03 19:30:00,2584.87,29.81
2024-06-03 19:45:00,2608.42,29.81
2024-06-03 20:00:00,2472.6,31.31
2024-06-03 20:15:00,2280.22,29.81
2024-06-03 20:30:00,2266.8,31.31
2024-06-03 20:45:00,2257.96,29.81
2024-06-03 21:00:00,2297.77,31.31
2024-06-03 21:15:00,2256.69,32.85
2024-06-03 21:30:00,2037.59,32.85
2024-06-03 21:45:00,2133.82,31.31
2024-06-03 22:00:00,2197.8,31.31
2024-06-03 22:15:00,2073.65,31.31
2024-06-03 22:30:00,2030.98,29.81
2024-06-03 22:45:00,2066.77,29.81
2024-06-03 23:00:00,2050.24,29.81
2024-06-03 23:15:00,1928.8,31.31
2024-06-03 23:30:00,1836.17,29.81
2024-06-03 23:45:00,1949.25,29.81
2024-06-04 00:00:00,2235.54,29.81
2024-06-04 00:15:00,2533.95,32.85
2024-06-04 00:30:00,2321.94,31.31
2024-06-04 00:45:00,1979.42,31.31
2024-06-04 01:00:00,1869.44,29.81
